"Wavelength","Panchromatic","Blue","Green","Red","Near IR"
618,0.963310530655858000000,0.000001589408528198070,0.000318842353978184000,0.000000014377870611859,0.000000271990581471798
619,0.965830826587380000000,0.000001636588720770290,0.000317177380850361000,0.000000007239596556420,0.000000269421891962142
620,0.968351122518902000000,0.000001683631361760660,0.000315524650172006000,0.000000000100955524269,0.000000266868492270997
621,0.971614731536219000000,0.000001651169188445670,0.000317397744940808000,0.000000046371777413622,0.000000213522315490115
622,0.974889954820501000000,0.000001618707015130670,0.000319270839709609000,0.000000092642001523300,0.000000160176138709234
623,0.978153563837818000000,0.000001586107290233840,0.000321156176927880000,0.000000138908763588525,0.000000106823846000948
624,0.981428787122101000000,0.000001553645116918840,0.000323029271696681000,0.000000185184757772290,0.000000053477669220066
625,0.984692396139418000000,0.000001521045392022010,0.000324902366465482000,0.000000231449211807880,0.000000000130795223461
626,0.985563466161833000000,0.000001371719394773040,0.000327718129843419000,0.000001809956839845820,0.000000006753359937618
627,0.986422921917283000000,0.000001222352132049520,0.000330521650771886000,0.000003388418307291070,0.000000013375839028791
628,0.987282377672733000000,0.000001072984869326000,0.000333325171700354000,0.000004966879774736310,0.000000019997553629038
629,0.988153447695149000000,0.000000923617606602476,0.000336140935078291000,0.000006545341242181550,0.000000026621103007507
630,0.989012903450599000000,0.000000774250343878955,0.000338944456006758000,0.000008123802709626790,0.000000033243123404125
631,0.985064052682315000000,0.000000772104539202201,0.000337671241261952000,0.000012974588593717500,0.000000079022369004480
632,0.981126816180997000000,0.000000769972489683631,0.000336385784067676000,0.000017826066886698800,0.000000124803143586686
633,0.977177965412713000000,0.000000767840440165062,0.000335100326873401000,0.000022677545179680100,0.000000170588505114444
634,0.973229114644429000000,0.000000765694635488308,0.000333827112128595000,0.000027529023472661400,0.000000216366221732948
635,0.969280263876145000000,0.000000763562585969739,0.000332541654934319000,0.000032379347750825100,0.000000262143938351452
636,0.971347603396012000000,0.000000861526822558459,0.000325685883231517000,0.000037225055969718700,0.000000209745730318181
637,0.973403328648912000000,0.000000959491059147180,0.000318817869079245000,0.000042070764188612200,0.000000157347522284910
638,0.975470668168778000000,0.000001057455295735900,0.000311962097376443000,0.000046915318392688200,0.000000104941669342385
639,0.977526393421679000000,0.000001155419532324620,0.000305106325673641000,0.000051761026611581700,0.000000052541932327263
640,0.979593732941545000000,0.000001253383768913340,0.000298238311521369000,0.000056606734830475200,0.000000000142300811889
641,0.983670340646450000000,0.000001253878954607980,0.000299058555635812000,0.000104348327832529000,0.000000000142646361788
642,0.987758562618320000000,0.000001254374140302610,0.000299891042199723000,0.000152087612804948000,0.000000000142990382704
643,0.991835170323225000000,0.000001254883081155430,0.000300711286314166000,0.000199829205807003000,0.000000000143335932602
644,0.995923392295095000000,0.000001255378266850070,0.000301531530428608000,0.000247582338957232000,0.000000000143679953519
645,1.000000000000000000000,0.000001255873452544700,0.000302351774543051000,0.000295323931959286000,0.000000000144025503417
646,0.995435593082542000000,0.000001327977991746910,0.000241996498659452000,0.000868546172132850000,0.000000000143837438650
647,0.990871186165085000000,0.000001400137551581840,0.000181653465225322000,0.001441710711565540000,0.000000000143649373882
648,0.986306779247628000000,0.000001472214580467680,0.000121300637831617000,0.002015025272924500000,0.000000000143462838096
649,0.981753986597136000000,0.000001544291609353510,0.000060950258927806300,0.002588224432801720000,0.000000000143274773328
650,0.977189579679678000000,0.000001616368638239340,0.000000599818811747855,0.003161423592678930000,0.000000000143086708561
651,0.974553141078501000000,0.000001564374140302610,0.000000549624768923766,0.011787107346458300000,0.000000000142479702766
652,0.971928316744289000000,0.000001512379642365890,0.000000499430726099678,0.020413368107646500000,0.000000000141874225953
653,0.969303492410077000000,0.000001460385144429160,0.000000449236683275590,0.029039628868834700000,0.000000000141267220158
654,0.966678668075864000000,0.000001408390646492430,0.000000399042640451502,0.037665889630022900000,0.000000000140661743345
655,0.964053843741652000000,0.000001356368638239340,0.000000348848597627413,0.046290996376393500000,0.000000000140054737550
656,0.967317452758969000000,0.000001396836313617610,0.000000353023272896441,0.135296697209592000000,0.000000000139449260737
657,0.970581061776286000000,0.000001437414030261350,0.000000357197948165469,0.224305860087244000000,0.000000000138843783924
658,0.973844670793603000000,0.000001477854195323250,0.000000361384865883966,0.313315022964895000000,0.000000000138238307111
659,0.977096665543954000000,0.000001518431911966990,0.000000365559541152994,0.402324185842546000000,0.000000000137632830298
660,0.980360274561271000000,0.000001558872077028890,0.000000369746458871491,0.491333348720198000000,0.000000000137027353485
661,0.980755159638099000000,0.000001524346629986240,0.000000325220670151684,0.591074849401066000000,0.000000000136721557115
662,0.981138430447962000000,0.000001489683631361760,0.000000280707123881346,0.690827890230111000000,0.000000000136415760745
663,0.981533315524791000000,0.000001455020632737280,0.000000236181335161539,0.790569390910979000000,0.000000000136109964375
664,0.981928200601619000000,0.000001420357634112790,0.000000191667788891201,0.890322431740024000000,0.000000000135804168005
665,0.982311471411482000000,0.000001385832187070150,0.000000147142000171394,0.990063932420892000000,0.000000000135498371634
666,0.979175619330786000000,0.000002001100412654750,0.000000223559369758701,0.990767881459598000000,0.000000000135666559638
667,0.976039767250090000000,0.000002616368638239340,0.000000299964496896539,0.991471830498304000000,0.000000000135836276623
668,0.972903915169394000000,0.000003231636863823930,0.000000376369624034377,0.992164239388834000000,0.000000000136004464627
669,0.969768063088698000000,0.000003846905089408530,0.000000452774751172215,0.992868188427539000000,0.000000000136172652631
670,0.966643825274968000000,0.000004462310866574970,0.000000529192120759522,0.993560597318070000000,0.000000000136340840634
671,0.966748353677658000000,0.000004565887207702890,0.000000517329187223780,0.994853093913726000000,0.000000031157592159381
672,0.966852882080347000000,0.000004669325997248970,0.000000505454011238569,0.996145590509382000000,0.000000062177575952173
673,0.966969024750003000000,0.000004772902338376890,0.000000493591077702827,0.997426546956863000000,0.000000093197559744966
674,0.967073553152693000000,0.000004876478679504810,0.000000481728144167085,0.998719043552519000000,0.000000124219072519609
675,0.967189695822348000000,0.000004980055020632740,0.000000469865210631343,1.000000000000000000000,0.000000155237527330551
676,0.969489320681525000000,0.000006945529573590100,0.000000458418520377557,0.994253006208600000000,0.000000154962310597373
677,0.971800559807668000000,0.000008911141678129300,0.000000446971830123771,0.988506012417199000000,0.000000154687093864196
678,0.974100184666845000000,0.000010876616231086700,0.000000435525139869985,0.982759018625799000000,0.000000154411877131018
679,0.976411423792987000000,0.000012842228335625900,0.000000424078449616199,0.977012024834399000000,0.000000154136660397841
680,0.978711048652164000000,0.000014807427785419500,0.000000412631759362413,0.971276571191174000000,0.000000153876733483174
681,0.971649574337116000000,0.000013734525447042600,0.000000435170108835376,0.970272578299905000000,0.000000203461614910631
682,0.964576485755101000000,0.000012661348005502100,0.000000457696215858869,0.969280125556812000000,0.000000253031206519579
683,0.957515011440053000000,0.000011588308115543300,0.000000480234565331832,0.968287672813719000000,0.000000302616087947036
684,0.950453537125004000000,0.000010515130674002700,0.000000502772914804794,0.967283679922450000000,0.000000352200969374494
685,0.943380448542990000000,0.000009441953232462170,0.000000525311264277757,0.966291227179357000000,0.000000401785850801951
686,0.942277093181264000000,0.000009628885832187070,0.000000553101624573045,0.928658803979043000000,0.000000345182942678470
687,0.941162123552572000000,0.000009815818431911970,0.000000580891984868332,0.891026380778729000000,0.000000288580034554990
688,0.940047153923880000000,0.000010002888583218700,0.000000608670102714151,0.853393957578415000000,0.000000231961836612999
689,0.938932184295188000000,0.000010189821182943600,0.000000636460463009439,0.815761534378102000000,0.000000175358928489519
690,0.937817214666496000000,0.000010376753782668500,0.000000664250823304727,0.778129111177787000000,0.000000118754491384187
691,0.937422329589668000000,0.000009553920220082530,0.000000643622295948974,0.638874143143998000000,0.000000095030808984297
692,0.937027444512839000000,0.000008731086657496560,0.000000623006011042690,0.499630715258384000000,0.000000071307126584407
693,0.936632559436011000000,0.000007908115543328750,0.000000602377483686936,0.360375747224594000000,0.000000047584973166369
694,0.936237674359183000000,0.000007085281980742780,0.000000581748956331183,0.221132319338980000000,0.000000023861290766479
695,0.935842789282354000000,0.000006262310866574970,0.000000561120428975429,0.081879659334825900000,0.000000000137539562405
696,0.937921743069186000000,0.000006220632737276480,0.000000507106741916923,0.066376624275855700000,0.000000043218200999954
697,0.940012311122983000000,0.000006178954607977990,0.000000453105297307885,0.050874743231703100000,0.000000086300322615171
698,0.942091264909815000000,0.000006137276478679510,0.000000399091610249379,0.035371708172732900000,0.000000129380915248536
699,0.944170218696647000000,0.000006095598349381020,0.000000345077923190872,0.019869827128580300000,0.000000172469152791156
700,0.946260786750444000000,0.000006053920220082530,0.000000291064236132365,0.004366907471091930000,0.000000215540571533416
701,0.951289764346523000000,0.000005935625859697390,0.000000266273275957054,0.003633992660465760000,0.000000221564760026298
702,0.956307127675637000000,0.000005817331499312240,0.000000241482315781742,0.002901077849839590000,0.000000227573658700671
703,0.961336105271716000000,0.000005698899587345250,0.000000216703598055899,0.002168163039213420000,0.000000233597847193554
704,0.966365082867795000000,0.000005580605226960110,0.000000191912637880587,0.001435248228587260000,0.000000239606745867927
705,0.971394060463874000000,0.000005462310866574970,0.000000167121677705275,0.000702356498257438000,0.000000245630934360809
706,0.968664707726972000000,0.000005308115543328750,0.000000179131520634649,0.000595183142151545000,0.000000285827867223216
707,0.965923740723104000000,0.000005154057771664370,0.000000191141363564022,0.000487998245897477000,0.000000326009510267113
708,0.963194387986202000000,0.000004999862448418160,0.000000203151206493395,0.000380813349643409000,0.000000366206443129520
709,0.960465035249300000000,0.000004845804676753780,0.000000215161049422769,0.000273628453389342000,0.000000406403375991927
710,0.957735682512398000000,0.000004691746905089410,0.000000227170892352142,0.000166443557135274000,0.000000446600308854334
711,0.952207291436801000000,0.000005470701513067400,0.000000213863349779024,0.000138366376624276000,0.000000523844471966118
712,0.946678900361204000000,0.000006249793672627240,0.000000200568049655375,0.000110284580054008000,0.000000601088635077902
713,0.941150509285606000000,0.000007028885832187070,0.000000187272749531726,0.000082202783483739900,0.000000678332798189685
714,0.935622118210009000000,0.000007807840440165060,0.000000173977449408078,0.000054120986913472000,0.000000755592251119979
715,0.930093727134412000000,0.000008586932599724900,0.000000160682149284429,0.000026039190343204000,0.000000832836414231763
716,0.928711629365512000000,0.000008274002751031640,0.000000167293071997845,0.000023092990513998200,0.000001017155176368060
717,0.927329531596613000000,0.000007961072902338380,0.000000173903994711262,0.000020146790684792400,0.000001201489228322860
718,0.925947433827714000000,0.000007648143053645120,0.000000180527159874148,0.000017199436840769000,0.000001385807990459150
719,0.924565336058815000000,0.000007335213204951860,0.000000187138082587564,0.000014253237011563200,0.000001570111462776940
720,0.923183238289915000000,0.000007022283356258600,0.000000193749005300981,0.000011306690977912200,0.000001754506674005780
721,0.924135608181090000000,0.000008538239339752410,0.000000202673750964093,0.000009045283541440670,0.000002449428925278660
722,0.925087978072264000000,0.000010054057771664400,0.000000211598496627205,0.000006783991506450940,0.000003144351176551530
723,0.926040347963438000000,0.000011570013755158200,0.000000220523242290317,0.000004522699471461210,0.000003839426326009510
724,0.926992717854613000000,0.000013085832187070200,0.000000229435745503960,0.000002261292034989730,0.000004534348577282390
725,0.927945087745787000000,0.000014601100412654700,0.000000238360491167073,0.000000000000000000000,0.000005229270828555270
726,0.923461980697088000000,0.000015940852819807400,0.000000216532203763329,0.000002269947146121360,0.000005869608427747960
727,0.918978873648390000000,0.000017280605226960100,0.000000194703916359585,0.000004540009693724470,0.000006509793128755560
728,0.914495766599691000000,0.000018618982118294400,0.000000172875628955841,0.000006809956839845820,0.000007149977829763160
729,0.910012659550992000000,0.000019958734525447000,0.000000151035099102628,0.000009079903985967180,0.000007790162530770760
730,0.905541166769259000000,0.000021297111416781300,0.000000129206811698885,0.000011349966533570300,0.000008430347231778360
731,0.901116131055388000000,0.000021566712517193900,0.000000141632897910214,0.000009132873266092740,0.000009331529134749170
732,0.896691095341517000000,0.000021834938101788200,0.000000154058984121543,0.000006915895400096940,0.000010232558139534900
733,0.892266059627646000000,0.000022103163686382400,0.000000166485070332872,0.000004698917534101140,0.000011133740042505700
734,0.887852638180741000000,0.000022372764786795000,0.000000178911156544201,0.000002481824266623580,0.000012034769047291400
735,0.883427602466870000000,0.000022640990371389300,0.000000191325000306061,0.000000264834860479609,0.000012935950950262200
736,0.883508902335629000000,0.000026819807427785400,0.000000177760366294088,0.000000211888660650403,0.000015713346482577300
737,0.883601816471353000000,0.000031000000000000000,0.000000164183489832646,0.000000158942460821197,0.000018491506505817800
738,0.883694730607078000000,0.000035178817056396200,0.000000150606613371203,0.000000105991644932721,0.000021268137547207300
739,0.883776030475836000000,0.000039357634112792300,0.000000137041979359230,0.000000053044291088698,0.000024046297570447800
740,0.883868944611561000000,0.000043536451169188400,0.000000123465102897788,0.000000000097364230157,0.000026822928611837400
741,0.884670329032183000000,0.000042017881705639600,0.000000189721239425584,0.000000000096626814688,0.000036444811400088700
742,0.885460099185840000000,0.000040499312242090800,0.000000255989618402850,0.000000000095890553235,0.000046066694188340000
743,0.886249869339497000000,0.000038979367262723500,0.000000322245754930647,0.000000000095154291781,0.000055688576976591300
744,0.887051253760119000000,0.000037460797799174700,0.000000388514133907912,0.000000000094416876313,0.000065308930782991600
745,0.887841023913776000000,0.000035942228335625900,0.000000454770270435709,0.000000000093680614859,0.000074930813571242900
746,0.885622698923357000000,0.000034174690508940900,0.000000404845561499945,0.000000000092990513998,0.000092919285048086500
747,0.883404373932939000000,0.000032407152682255800,0.000000354920852564181,0.000000000092300413137,0.000110907756524930000
748,0.881186048942521000000,0.000030639614855570800,0.000000304983901178948,0.000000000091609158262,0.000128894699019923000
749,0.878967723952103000000,0.000028872077028885800,0.000000255059192243184,0.000000000090919057401,0.000146883170496766000
750,0.876749398961684000000,0.000027104539202200800,0.000000205134483307420,0.000000000090228956540,0.000164870112991759000
751,0.873056062066643000000,0.000030147180192572200,0.000000202759448110378,0.000000000089711957902,0.000202009082152195000
752,0.869351110904635000000,0.000033191196698762000,0.000000200396655362805,0.000000000089193805248,0.000239132761494121000
753,0.865657774009593000000,0.000036233837689133400,0.000000198033862615232,0.000000000088676806610,0.000276271730654557000
754,0.861952822847586000000,0.000039276478679504800,0.000000195658827418190,0.000000000088159807972,0.000313410699814993000
755,0.858259485952544000000,0.000042320495185694600,0.000000193296034670617,0.000000000087641655319,0.000350534379156919000
756,0.854391935053019000000,0.000039957359009628600,0.000000297503764553212,0.000000000087358921689,0.000468954023515741000
757,0.850524384153494000000,0.000037595598349381000,0.000000401723736885276,0.000000000087076188058,0.000587373667874562000
758,0.846656833253969000000,0.000035233837689133400,0.000000505931466767871,0.000000000086792300413,0.000705778022414874000
759,0.842800896621410000000,0.000032870701513067400,0.000000610139196650466,0.000000000086509566783,0.000824197666773695000
760,0.838933345721885000000,0.000030508940852819800,0.000000714359168982530,0.000000000086226833153,0.000942617311132517000
761,0.837353805414571000000,0.000028006877579092200,0.000000840640035258255,0.000000000086177210515,0.001409216702597740000
762,0.835774265107258000000,0.000025504814305364500,0.000000966933143983448,0.000000000086128741893,0.001875754934788920000
763,0.834206339066910000000,0.000023002751031636900,0.000001093226252708640,0.000000000086079119256,0.002342400195709680000
764,0.832626798759596000000,0.000020500687757909200,0.000001219519361433840,0.000000000086029496619,0.002809045456630430000
765,0.831047258452283000000,0.000017998624484181600,0.000001345812470159030,0.000000000085981027996,0.003275690717551180000
766,0.833927596659737000000,0.000019459422283356300,0.000002052691502515820,0.000000000086067579108,0.005178967325657840000
767,0.836807934867191000000,0.000020920220082530900,0.000002759692959367310,0.000000000086152976204,0.007082396831949610000
768,0.839688273074645000000,0.000022379642365887200,0.000003466571991724100,0.000000000086239527316,0.008985826338241370000
769,0.842556997015133000000,0.000023840440165061900,0.000004173451024080900,0.000000000086326078427,0.010889102946348000000
770,0.845437335222587000000,0.000025301237964236600,0.000004880330056437690,0.000000000086412629538,0.012792532452639800000
771,0.848120230891627000000,0.000025275103163686400,0.000004122522434288650,0.000000000086521106931,0.026053850740791700000
772,0.850791512293702000000,0.000025250343878954600,0.000003364714812139610,0.000000000086629584324,0.039316239316239300000
773,0.853462793695776000000,0.000025224209078404400,0.000002606907189990570,0.000000000086738061717,0.052577098909835900000
774,0.856145689364816000000,0.000025199449793672600,0.000001848977143346840,0.000000000086847693124,0.065839487485283600000
775,0.858816970766890000000,0.000025173314993122400,0.000001091181763647270,0.000000000086956170517,0.079100347078880200000
776,0.854450006387847000000,0.000022977991746905100,0.000001074532032369040,0.000000000086975788769,0.135149763772304000000
777,0.850071427741838000000,0.000020781292984869300,0.000001057882301090800,0.000000000086995407021,0.191199180465728000000
778,0.845704463362795000000,0.000018585969738652000,0.000001041232569812570,0.000000000087015025273,0.247251655122854000000
779,0.841325884716786000000,0.000016390646492434700,0.000001024582838534330,0.000000000087034643525,0.303304129779980000000
780,0.836958920337743000000,0.000014193947730398900,0.000001007933107256100,0.000000000087054261777,0.359341314618595000000
781,0.828712790792209000000,0.000014972489683631400,0.000000926447363588507,0.000000000086830382902,0.464412947418314000000
782,0.820466661246675000000,0.000015751031636863800,0.000000844961619920914,0.000000000086605350013,0.569484580218033000000
783,0.812220531701142000000,0.000016529573590096300,0.000000763463633803852,0.000000000086381471138,0.674540923199242000000
784,0.803974402155608000000,0.000017308115543328700,0.000000681977890136259,0.000000000086157592263,0.779612555998960000000
785,0.795728272610074000000,0.000018086657496561200,0.000000600492146468665,0.000000000085933713389,0.884684188798679000000
786,0.790966423154203000000,0.000021513067400275100,0.000000690535362315292,0.000000000085517114040,0.907741235111539000000
787,0.786204573698331000000,0.000024939477303989000,0.000000780590820611388,0.000000000085100514691,0.930813571242909000000
788,0.781442724242459000000,0.000028367262723521300,0.000000870634036458015,0.000000000084685069356,0.953870617555770000000
789,0.776680874786588000000,0.000031793672627235200,0.000000960677252304641,0.000000000084268470007,0.976942953687140000000
790,0.771919025330716000000,0.000035220082530949100,0.000001050732710600740,0.000000000083851870658,1.000000000000000000000
791,0.779549598727076000000,0.000033734525447042600,0.000001069414688490870,0.000000059851824497427,0.994617983884531000000
792,0.787168557856471000000,0.000032248968363136200,0.000001088108908830480,0.000000119625175987260,0.989235967769063000000
793,0.794799131252831000000,0.000030763411279229700,0.000001106803129170080,0.000000179391603388188,0.983853951653594000000
794,0.802418090382225000000,0.000029279229711141700,0.000001125485107060220,0.000000239158030789115,0.978471935538125000000
795,0.810048663778586000000,0.000027793672627235200,0.000001144179327399830,0.000000298924458190043,0.973089919422657000000
796,0.743975099011626000000,0.000026690508940852800,0.000001262196540283780,0.000000297008793592910,0.968655872054799000000
797,0.677889919977701000000,0.000025588720770288900,0.000001380091328673040,0.000000295104669143952,0.964237114505451000000
798,0.611816355210741000000,0.000024486932599724900,0.000001498108541556990,0.000000293189004546818,0.959803067137593000000
799,0.545742790443781000000,0.000023385144429160900,0.000001616003329946260,0.000000291273339949685,0.955369019769735000000
800,0.479669225676821000000,0.000022283356258597000,0.000001734020542830210,0.000000289357675352551,0.950950262220387000000
801,0.398508728121625000000,0.000025705639614855600,0.000001417185950564990,0.000000231506912548757,0.943458251150559000000
802,0.317336616299462000000,0.000029126547455295700,0.000001100363600749240,0.000000173644609596787,0.935966240080730000000
803,0.236176118744265000000,0.000032548830811554300,0.000000783553493382956,0.000000115793846792993,0.928474229010902000000
804,0.155004006922103000000,0.000035971114167812900,0.000000466743386016674,0.000000057931543841023,0.920997507759583000000
805,0.073843509366906300000,0.000039392022008253100,0.000000149933278650392,0.000000000072979897062,0.913505496689754000000
806,0.062039929849827500000,0.000045977991746905100,0.000000172104354639276,0.000000000072251713712,0.907022613641576000000
807,0.050236350332748700000,0.000052562585969738700,0.000000194275430628160,0.000000000071524684377,0.900539730593398000000
808,0.038431609388973400000,0.000059148555708390600,0.000000216446506617044,0.000000000070796501027,0.894041557726710000000
809,0.026628029871894600000,0.000065734525447042600,0.000000238629825055397,0.000000000070069471692,0.887558674678531000000
810,0.014824450354815900000,0.000072319119669876200,0.000000260800901044281,0.000000000069341288342,0.881075791630353000000
811,0.012990557600957000000,0.000066016506189821200,0.000000313651555403205,0.000000000068752740785,0.878063697383912000000
812,0.011157477845785800000,0.000059713892709766200,0.000000366502209762129,0.000000000068164193228,0.875051603137471000000
813,0.009324165805275200000,0.000053411279229711100,0.000000419340621671584,0.000000000067574491656,0.872039508891029000000
814,0.007490737622094980000,0.000047108665749656100,0.000000472191276030508,0.000000000066985944100,0.869012124826078000000
815,0.005657425581584420000,0.000040806052269601100,0.000000525041930389432,0.000000000066397396543,0.866000030579637000000
816,0.004885425256384940000,0.000036762035763411300,0.000000488167672587931,0.000000000065995799386,0.862865617785117000000
817,0.004113424931185470000,0.000032718019257221500,0.000000451293414786431,0.000000000065595356244,0.859746494809107000000
818,0.003341424605985990000,0.000028674002751031600,0.000000414419156984930,0.000000000065194913103,0.856612082014586000000
819,0.002569540423456170000,0.000024629986244841800,0.000000377544899183429,0.000000000064794469961,0.853477669220066000000
820,0.001797540098256700000,0.000020585969738652000,0.000000340658398932458,0.000000000064394026819,0.850343256425546000000
821,0.001593709713011460000,0.000020741403026134800,0.000000775865235116242,0.000000083481431901586,0.845633992324511000000
822,0.001389995470435880000,0.000020898211829436000,0.000001211072071300030,0.000000166893622914118,0.840909438404966000000
823,0.001186165085190650000,0.000021053645116918800,0.000001646242180135400,0.000000250317354074826,0.836184884485421000000
824,0.000982404385547206000,0.000021209078404401700,0.000002081461258768650,0.000000333729545087359,0.831475620384386000000
825,0.000778620457369833000,0.000021364511691884500,0.000002516680337401910,0.000000417141736099892,0.826751066464841000000
826,0.000710537624417835000,0.000023683631361760700,0.000002148794730849750,0.000000361252798485933,0.822255859822944000000
827,0.000642443177198871000,0.000026002751031636900,0.000001781031548792280,0.000000305352320723798,0.817745363362537000000
828,0.000574348729979907000,0.000028320495185694600,0.000001413268366734820,0.000000249463383109839,0.813234866902130000000
829,0.000506265897027909000,0.000030639614855570800,0.000001045395002632130,0.000000193562905347705,0.808739660260233000000
830,0.000438171449808945000,0.000032957359009628600,0.000000677570608327314,0.000000137662427585570,0.804229163799826000000
831,0.000425546741617403000,0.000032627235213204900,0.000000614277144571086,0.000000110144944261084,0.801278228827424000000
832,0.000412910419158895000,0.000032295735900962900,0.000000550983680814857,0.000000082623998892146,0.798327293855022000000
833,0.000400285710967352000,0.000031964236588720800,0.000000487702459508098,0.000000055104207538025,0.795376358882620000000
834,0.000387661002775810000,0.000031632737276478700,0.000000424408995751870,0.000000027583262169086,0.792425423910218000000
835,0.000375036294584267000,0.000031302613480055000,0.000000361115531995642,0.000000000063049599557,0.789489778756326000000
836,0.000368114191472805000,0.000032176066024759300,0.000000543381119694428,0.000000056961017379463,0.786966958702200000000
837,0.000361180474094377000,0.000033049518569463500,0.000000725646707393215,0.000000113858563943961,0.784459428466584000000
838,0.000354258370982915000,0.000033922971114167800,0.000000907912295092002,0.000000170759572552912,0.781951898230968000000
839,0.000347336267871453000,0.000034796423658872100,0.000001090177882790790,0.000000227652503058139,0.779444367995352000000
840,0.000340414164759991000,0.000035669876203576300,0.000001272480197837980,0.000000284545433563367,0.776921547941226000000
841,0.000337510598018606000,0.000039581843191196700,0.000001090165640341320,0.000000297770443372493,0.773710686054156000000
842,0.000334618645544186000,0.000043492434662998600,0.000000907900052642533,0.000000310995453181619,0.770499824167087000000
843,0.000331715078802801000,0.000047404401650619000,0.000000725622222494277,0.000000324220462990745,0.767273672461508000000
844,0.000328811512061416000,0.000051314993122420900,0.000000543344392346021,0.000000337445472799871,0.764062810574438000000
845,0.000325919559586997000,0.000055226960110041300,0.000000361078804647234,0.000000350670482608997,0.760836658868859000000
846,0.000333898560992323000,0.000051740027510316400,0.000001551118347759020,0.000000337306991021765,0.757549347889241000000
847,0.000341877562397649000,0.000048253094910591500,0.000002741084436173990,0.000000323931959286357,0.754262036909622000000
848,0.000349868178069941000,0.000044766162310866600,0.000003931050524588960,0.000000310568467699125,0.750974725930003000000
849,0.000357847179475267000,0.000041279229711141700,0.000005121016613003930,0.000000297193435963718,0.747687414950384000000
850,0.000365837795147559000,0.000037792297111416800,0.000006310982701418900,0.000000283829944376486,0.744400103970766000000
851,0.000352191031463049000,0.000034243466299862400,0.000005264375696289310,0.000000281868119186650,0.740271852973105000000
852,0.000338555882045505000,0.000030696011004126600,0.000004217768691159730,0.000000279894753848639,0.736128312156935000000
853,0.000324909118360995000,0.000027147180192572200,0.000003171284110524830,0.000000277932928658804,0.732000061159274000000
854,0.000311262354676485000,0.000023598349381017900,0.000002124677105395250,0.000000275971103468969,0.727856520343104000000
855,0.000297627205258940000,0.000020050894085282000,0.000001078045615366720,0.000000274009278279133,0.723712979526933000000
856,0.000285896795623744000,0.000018163686382393400,0.000000911254483797118,0.000000294943107069495,0.718667339418681000000
857,0.000274166385988548000,0.000016276478679504800,0.000000744475594676983,0.000000315888476008032,0.713606409491919000000
858,0.000262447590620318000,0.000014390646492434700,0.000000577684463107379,0.000000336833844946569,0.708560769383667000000
859,0.000250717180985122000,0.000012503163686382400,0.000000410893331537774,0.000000357779213885106,0.703499839456906000000
860,0.000238986771349926000,0.000010616368638239300,0.000000244114442417639,0.000000378724582823643,0.698454199348654000000
861,0.000241007653801930000,0.000010185419532324600,0.000000330093165040461,0.000000400108477392850,0.693102762870205000000
862,0.000243016921986969000,0.000009754332874828060,0.000000416084130112753,0.000000421492371962056,0.687766616210266000000
863,0.000245037804438973000,0.000009323383768913340,0.000000502075095185045,0.000000442876266531262,0.682415179731817000000
864,0.000247058686890977000,0.000008892297111416780,0.000000588053817807867,0.000000464260161100469,0.677063743253368000000
865,0.000249079569342981000,0.000008461348005502060,0.000000674044782880159,0.000000485644055669675,0.671727596593428000000
866,0.000241460610213586000,0.000008989270976616230,0.000000539243171773809,0.000000460082627460937,0.666177392474351000000
867,0.000233853265351157000,0.000009517331499312240,0.000000404453803116928,0.000000434509659104023,0.660627188355274000000
868,0.000226245920488728000,0.000010045254470426400,0.000000269652192010577,0.000000408948230895285,0.655092274054707000000
869,0.000218626961359334000,0.000010573314993122400,0.000000134850580904227,0.000000383386802686547,0.649542069935630000000
870,0.000211019616496905000,0.000011101237964236600,0.000000000054527869936,0.000000357813834329633,0.643991865816553000000
871,0.000207546950674208000,0.000013641678129298500,0.000000000053768838069,0.000000373462275255614,0.636408115835665000000
872,0.000204085899118477000,0.000016181568088033000,0.000000000053008581957,0.000000389110716181596,0.628824365854777000000
873,0.000200613233295781000,0.000018722145804676800,0.000000000052248325845,0.000000404770697255753,0.621240615873890000000
874,0.000197140567473084000,0.000021262723521320500,0.000000000051489293978,0.000000420419138181734,0.613656865893002000000
875,0.000193667901650387000,0.000023803301237964200,0.000000000050729037866,0.000000436067579107716,0.606073115912114000000
876,0.000203656171240752000,0.000025220082530949100,0.000002604213851107330,0.000002626999330671410,0.598718713208874000000
877,0.000213632826564151000,0.000026636863823934000,0.000005208305277719970,0.000004818011863272320,0.591364310505634000000
878,0.000223621096154516000,0.000028053645116918800,0.000007812396704332600,0.000007008908994391490,0.584009907802394000000
879,0.000233609365744881000,0.000029470426409903700,0.000010416610555439900,0.000009199921526992410,0.576655505099154000000
880,0.000243586021068280000,0.000030887207702888600,0.000013021069255536600,0.000011390818658111600,0.569301102395915000000
881,0.000239741698702686000,0.000028396148555708400,0.000012784789980779400,0.000011060770420292200,0.565019953213155000000
882,0.000235885762070127000,0.000025903713892709800,0.000012549734950969000,0.000010730722182472800,0.560754093848906000000
883,0.000232041439704533000,0.000023412654745529600,0.000012313455676211700,0.000010400558543171700,0.556488234484657000000
884,0.000228197117338939000,0.000020920220082530900,0.000012078278221906600,0.000010070510305352300,0.552207085301897000000
885,0.000224341180706380000,0.000018429160935350800,0.000011842611069622800,0.000009740462067532950,0.547941225937648000000
